Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,Provision & Impairment for Loan Losses,"Selling, General & Administrative Expenses - Total",Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Loans & Receivables - Total,Investments - Total,Total Assets,Deposits - Total,Common Equity - Total,Tangible Total Equity,Earning Assets,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Fee Revenue - %,Efficiency Ratio - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Deposits - Total,Loans & Receivables - Total,Total Assets,Capital Adequacy - Total (%),Capital Adequacy - Tier 1 (%),Capital Adequacy - Core Tier 1 (%),Capital Adequacy - Tier 2 (%),Risk Weighted Assets,Leverage Ratio - Basel 3 - %,Reserves for Loan Losses - Total Percentage of Loans - Gross - Total,Reserves for Loan Losses - Total to Loans - Non-Performing & Impaired,Reserves for Loan Losses - Total Percentage of Total Assets,Loans - Non-Performing & Impaired Percentage of Loans - Gross - Total,Loans - Non-Performing & Impaired Percentage of Shareholders Equity - Common,Loans - Non-Performing & Impaired Percentage of Reserves for Loan Losses - Total,Loans - Gross - Total Percentage of Total Assets,Loans to Deposits (End of Period),Loan Loss Coverage Ratio,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2020-06-08,COF,Capital One Financial Corp,28.5613,52.8199,76.3864,102.6647,131.0068,144.0939,154.1771,162.7857,169.6741,175.3157,73.63481903076172,75.61375619668615,72.65915992576048,74.76695746319966,7022200.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-09,COF,Capital One Financial Corp,28.1184,51.2011,73.2789,99.6272,138.3552,156.2153,169.2348,179.7748,187.9029,194.3486,72.2265396118164,73.02731361227674,70.36725687533998,70.88270527936506,3873000.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-10,COF,Capital One Financial Corp,28.1354,51.2344,73.4521,99.793,136.7256,153.8063,166.3753,176.644,184.6158,190.9739,66.08724212646484,72.14369966842874,66.08724212646484,71.63746458345294,7791100.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-11,COF,Capital One Financial Corp,29.5362,54.4931,79.5389,106.5442,144.0437,161.1623,173.6939,183.8906,191.7609,198.0025,60.85918426513672,64.57774370155643,60.767135117697585,61.40223771873473,6429500.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-12,COF,Capital One Financial Corp,28.3265,51.5864,73.7954,100.3212,139.3005,157.2897,170.4195,181.0649,189.2789,195.7958,65.01033020019531,65.07476037790164,61.74278972742756,64.66977369904586,5173000.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-15,COF,Capital One Financial Corp,28.2534,51.4496,73.7938,99.5451,139.2494,157.5723,170.9033,181.6734,189.9635,196.5257,65.50739288330078,66.45544032520955,60.88680976076681,61.208960781459275,4043200.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-16,COF,Capital One Financial Corp,26.756,45.7615,65.9727,89.6846,120.6775,135.7854,147.4586,157.3385,165.2336,171.6822,67.7440414428711,69.36400965113486,64.81705670199617,69.10628887257656,5360100.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-17,COF,Capital One Financial Corp,26.551,45.2322,65.0584,88.5635,124.569,142.1072,155.3248,166.2263,174.7766,181.6484,65.78350830078125,68.06618378338932,65.553399488772,67.72562723592837,2951700.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-18,COF,Capital One Financial Corp,26.6241,45.4377,65.4542,89.0285,124.5919,141.9221,155.0113,165.8324,174.3297,181.171,64.41204833984375,65.96757881002911,63.8965999330284,64.86305955124027,3581900.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-19,COF,Capital One Financial Corp,26.8168,46.9185,68.4575,92.4241,125.6412,141.8378,154.2344,164.6129,172.8256,179.4742,62.654022216796875,65.97679376751887,61.954489516023,65.97679376751887,6015800.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-22,COF,Capital One Financial Corp,26.5496,45.2838,65.1778,88.6943,124.5547,142.0448,155.2517,166.1682,174.741,181.6372,62.86571502685547,64.56851841891506,62.49753961232211,63.12343571032024,3798300.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-23,COF,Capital One Financial Corp,26.5009,45.1259,64.9091,88.3501,124.552,142.2007,155.5031,166.4705,175.0739,181.987,64.03467559814453,64.6053479414174,63.35355552688302,64.03467559814453,2367100.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-24,COF,Capital One Financial Corp,26.711,47.6458,69.8465,93.7365,126.1745,141.9984,154.1685,164.3825,172.4836,179.051,60.251686096191406,62.994586024983946,59.819080437610694,62.994586024983946,3728800.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-25,COF,Capital One Financial Corp,26.7086,47.8453,70.3969,94.2412,125.96,141.4495,153.4182,163.5081,171.5319,178.0523,61.70597457885742,62.0281254835683,58.94466907157041,59.699425629334335,4257400.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-26,COF,Capital One Financial Corp,26.857,47.5183,69.2457,92.9251,127.0233,141.8043,152.6116,161.2653,168.0307,173.4716,56.29381561279297,60.32532269466796,55.99927663533176,60.32532269466796,8718700.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-29,COF,Capital One Financial Corp,26.8736,47.375,68.831,92.5199,126.8447,141.7078,152.5627,161.2456,168.0325,173.4901,57.416751861572266,57.96901160694027,55.92564422895138,56.919715984031974,3461800.0,6025.0,922.0,6947.0,1723.0,2944.0,1797.0,-1340.0,251660.0,81423.0,396878.0,269689.0,51621.0,41721.0,356332.0,12110.0,893.0,154.0,11551.0,113.38,80.19,-3.1,457.6,5.93,3.19,11.18,102.59,-27.39,18.65,-19.29,4.79,0.72,6025.0,922.0,6947.0,-3.1,455.31,269689.0,251660.0,396878.0,16.1,13.7,12.0,2.4,302950.31,11.0,4.97,1.32,3.55,3.76,20.67,75.8,71.4,1.0,-0.1,14.03,49.49,97.98,0.82,17.64,-759.36
2020-06-30,COF,Capital One Financial Corp,26.0767,46.4071,68.8286,92.1885,125.2637,139.6779,150.299,158.862,165.5904,171.0228,57.610042572021484,58.327980945114135,56.74483469903337,57.14062213834902,4061400.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-01,COF,Capital One Financial Corp,26.4742,45.3067,65.342,88.807,124.888,140.5657,151.9174,160.9154,167.9181,173.5281,55.87041473388672,59.137958839102794,55.38258171305803,57.849348214789835,3404500.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-02,COF,Capital One Financial Corp,25.2766,45.1589,64.8331,87.432,123.4001,139.2575,150.8045,160.0051,167.1705,172.9132,56.284603118896484,58.21751526471503,55.888815777704345,57.31548936258765,3376200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-06,COF,Capital One Financial Corp,25.952,44.6475,63.4965,85.5328,121.1762,136.8564,148.2901,157.4304,164.5748,170.3087,57.66526794433594,58.48445472844436,56.6896053469944,58.061055369877586,2644800.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-07,COF,Capital One Financial Corp,25.1492,44.7186,64.3104,86.6974,120.6113,135.5111,146.4706,155.2958,162.2372,167.8388,55.143272399902344,56.98414279016606,54.986800102097106,56.98414279016606,3036000.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-08,COF,Capital One Financial Corp,26.262,44.6775,63.6206,85.5005,118.5054,133.1313,143.9758,152.7653,159.7115,165.3396,56.50551986694336,56.56995005404052,54.48976791808523,55.00520941486254,3087700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-09,COF,Capital One Financial Corp,26.4033,45.4657,65.1368,87.1376,123.0834,138.8717,150.3677,159.5561,166.7254,172.47,53.707393646240234,56.330636128176884,52.74093736812956,56.13734557479109,4076400.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-10,COF,Capital One Financial Corp,25.5872,45.7176,65.778,88.4682,118.9978,132.4915,142.662,151.0136,157.6791,163.1211,55.962459564208984,55.99927781496261,53.26558414218477,53.550920318752894,3138000.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-13,COF,Capital One Financial Corp,25.2285,44.8377,64.0631,86.534,116.6041,130.0182,140.1801,148.5559,155.2588,160.7444,56.66199493408203,58.08866886128991,55.00520868449165,56.6804040603199,3808500.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-14,COF,Capital One Financial Corp,25.9156,45.0069,64.6243,86.8973,116.6909,129.952,140.0121,148.3164,154.9696,160.4205,55.85200500488281,57.03016086954973,55.281336196832456,56.30301626068374,4071400.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-15,COF,Capital One Financial Corp,24.8943,44.2617,63.8503,82.3119,110.1524,122.8464,132.6683,140.8924,147.5546,153.0628,58.61332321166992,58.73298078997997,56.68041038632766,57.444369898963664,3185300.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-16,COF,Capital One Financial Corp,24.9507,44.8021,64.5601,81.7916,112.9154,127.0077,137.6537,146.398,153.3797,159.0833,58.31877517700195,59.40488900028839,57.44436102961959,57.76651194704284,2960300.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-17,COF,Capital One Financial Corp,24.9407,43.5493,62.3371,83.6111,115.9366,130.4021,141.2205,150.0351,157.0338,162.7238,57.057777404785156,58.34638452865879,56.75403211506644,58.31877259729582,2485400.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-20,COF,Capital One Financial Corp,24.7241,43.4268,62.5256,81.7639,114.2433,128.842,139.7634,148.6599,155.725,161.4702,55.9992790222168,57.05778093152241,55.658718973357956,56.53312962492673,3063200.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-21,COF,Capital One Financial Corp,24.7506,40.8909,60.5054,77.6604,111.9254,127.437,138.9472,148.2526,155.607,161.5645,57.867759704589844,58.042644638729804,56.330634614889526,56.61596727807515,4416500.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-22,COF,Capital One Financial Corp,24.6088,42.2576,61.0208,81.7494,114.126,128.6551,139.5277,148.3852,155.4253,161.1549,58.95387268066406,59.791464994425986,55.50223744397222,55.677122365220825,10854700.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-23,COF,Capital One Financial Corp,24.4457,42.5581,60.4238,81.9119,113.5223,127.706,138.3702,147.091,154.0455,159.7216,60.19645690917969,60.785534811045316,58.31876846359706,58.58569548512407,4594600.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
2020-07-24,COF,Capital One Financial Corp,23.7696,41.8211,59.6551,81.1011,112.8359,127.0719,137.7648,146.4984,153.4652,159.1527,59.883506774902344,60.54622118615148,59.57056220423619,60.20566468541039,2194800.0,5460.0,788.0,6248.0,1346.0,2820.0,1440.0,-917.0,236965.0,87859.0,421296.0,304238.0,50836.0,40938.0,379068.0,38338.0,911.0,188.0,31258.0,111.4,78.3,-2.21,456.7,5.35,2.57,9.96,101.82,-23.37,18.65,-14.68,-0.23,0.06,5460.0,788.0,6248.0,-2.21,456.34,304238.0,236965.0,421296.0,16.7,14.2,12.4,2.5,290467.07,10.3,5.56,2.03,4.0,2.74,16.34,49.36,71.86,0.94,-0.08,10.66,44.48,80.11,0.82,17.64,-550.82
