Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-01-05,MO,Altria Group Inc,9.859,15.3902,24.5911,31.6726,43.8723,54.4906,61.9668,67.068,71.0615,74.2784,29.587234497070312,29.921145542397383,29.543682929149195,29.652564617998785,6375800.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-06,MO,Altria Group Inc,9.943,15.4312,24.1922,31.4461,43.4242,53.9588,61.3748,66.447,70.4244,73.6336,30.06633186340332,30.18973447768607,29.550951152631768,29.71064767615729,9048000.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-07,MO,Altria Group Inc,10.1546,15.3759,24.126,31.2532,42.934,53.3183,60.624,65.6373,69.5794,72.7672,30.32765007019043,30.472828464862967,30.044553723555143,30.20425023459969,6962900.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-08,MO,Altria Group Inc,8.8293,14.7494,24.7482,31.0236,43.3698,54.9547,63.0992,68.5986,72.8491,76.2344,30.18973159790039,30.371203895851455,29.964704951583972,30.34216766360788,8314300.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-11,MO,Altria Group Inc,8.6749,15.4813,26.0094,32.9988,45.1971,56.5758,64.571,69.9484,74.1016,77.4047,30.015518188476562,30.50912308040775,29.971966607395807,30.247802517732694,9718300.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-12,MO,Altria Group Inc,8.8204,15.5633,25.8557,32.5463,45.3416,57.0937,65.3461,70.8692,75.1131,78.4739,29.710649490356445,30.08811226143509,29.492883252554755,29.957451964944482,7324500.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-13,MO,Altria Group Inc,9.1511,16.1692,26.3663,33.4382,46.2188,58.0208,66.3067,71.8343,76.0692,79.4165,29.82678985595703,29.942932026996804,29.594505513877483,29.594505513877483,7515000.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-14,MO,Altria Group Inc,10.3746,16.7272,26.6527,34.0512,46.3611,57.0472,64.5538,69.6284,73.5769,76.7395,29.84130096435547,30.327645326024726,29.674346805765406,29.892112979185182,6963400.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-15,MO,Altria Group Inc,10.8532,17.2501,27.1521,34.2912,47.3391,57.664,64.9151,70.0851,74.071,77.242,29.906633377075195,30.008257414495027,29.667088629687868,29.761454994026572,8070000.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-19,MO,Altria Group Inc,10.5846,16.9854,26.5583,34.4937,47.8425,58.9736,66.7841,73.0068,77.7158,81.4006,29.928401947021484,30.363936991121918,29.76870548727999,30.03728640030826,9653800.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-20,MO,Altria Group Inc,9.5272,16.3473,27.2858,34.6037,47.7562,59.8276,68.292,74.939,79.9158,83.7743,30.55992889404297,30.625259021435483,30.000996744075653,30.095360329939346,7002300.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-21,MO,Altria Group Inc,10.5556,17.6107,28.7634,36.3826,49.1134,60.7152,68.8511,75.2715,80.0921,83.8384,30.44379425048828,30.697857150271027,30.276840054712746,30.523642511304352,7108200.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-22,MO,Altria Group Inc,12.1881,18.5193,28.7375,37.1178,50.8559,61.1414,68.3599,74.1687,78.5855,82.0543,30.363948822021484,30.552678809668407,30.131661713232408,30.35668837881521,5526300.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-25,MO,Altria Group Inc,11.2857,18.359,28.9339,37.6301,50.9322,61.7148,69.2744,75.3042,79.8592,83.4178,30.45830726623535,30.661558105827776,30.008256780436554,30.32038932822933,8201200.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-26,MO,Altria Group Inc,10.2937,17.4537,29.3632,36.7293,50.8226,62.1991,70.1753,76.4808,81.2125,84.8865,30.654296875,30.770439022186626,30.378458237039062,30.501860826013907,5861200.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-27,MO,Altria Group Inc,10.7733,18.3693,30.0361,38.24,52.5619,64.3326,72.5808,79.0406,83.8475,87.5543,30.3566837310791,30.85028856971838,30.255059694132306,30.458307768025893,8405400.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-28,MO,Altria Group Inc,11.4097,18.7111,29.9978,38.5752,53.0953,64.3576,72.2514,78.4803,83.139,86.7464,30.95917510986328,31.242271451361407,30.327649519854756,30.356685752071876,9547200.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-01-29,MO,Altria Group Inc,12.1967,19.1943,29.7205,38.6765,53.0373,63.7534,71.2647,78.0599,83.2562,87.3624,29.819530487060547,30.80673750027106,29.78323381082206,30.668819545326734,11869400.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-01,MO,Altria Group Inc,11.1072,18.6859,30.3536,38.7849,52.7728,63.9962,71.8532,78.8892,84.2377,88.4443,29.594501495361328,30.022776212113282,29.36947485806881,29.819528132653847,9606000.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-02,MO,Altria Group Inc,11.1454,18.2086,29.2868,37.9203,52.2937,63.1703,70.7875,77.6573,82.907,87.0525,30.17521858215332,30.327654673626363,29.449329267655436,29.892122192546825,10121600.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-03,MO,Altria Group Inc,10.7778,18.0164,29.6462,37.6991,51.5711,63.1029,71.171,78.3594,83.8171,88.104,30.48734474182129,30.581711108022105,29.913891640439466,30.01551567986462,8059800.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-04,MO,Altria Group Inc,10.2502,17.8372,29.5118,37.6839,51.2443,63.4702,72.0189,77.5878,81.8119,85.1241,30.872066497802734,30.893845056549004,30.43653408954263,30.567194365830165,7543500.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-05,MO,Altria Group Inc,11.9797,18.8101,28.2284,36.6315,50.1966,59.7557,66.4467,70.971,74.5492,77.457,30.82851791381836,31.191462545649333,30.79948167870041,31.05354181336298,6076400.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-08,MO,Altria Group Inc,10.5218,17.5806,27.842,36.6463,49.5564,60.7809,68.6232,73.8349,77.8621,81.0697,31.19145393371582,31.452774439531403,30.88657908724863,30.88657908724863,7163800.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-09,MO,Altria Group Inc,10.7139,17.9366,28.7492,37.2407,50.6412,59.8718,66.3299,70.7206,74.2133,77.0656,31.47454833984375,31.60520858492431,31.04627370742344,31.307594197584557,7571800.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-10,MO,Altria Group Inc,10.2198,17.6309,28.4529,37.2519,50.4087,61.1215,68.6071,75.014,79.8157,83.5451,31.612470626831055,31.88104882593725,31.430998346804415,31.626988741518854,6866300.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-11,MO,Altria Group Inc,10.8468,17.6396,28.0727,37.0642,50.3087,60.8661,68.2453,74.5827,79.343,83.0464,31.43825912475586,31.830237149327854,31.31485653311397,31.59795284993435,6610400.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-12,MO,Altria Group Inc,11.4401,17.9474,28.0678,37.2472,50.5457,60.4715,67.4132,73.4511,78.0177,81.5923,31.503591537475586,31.60521557968559,31.220492431115247,31.387449379371656,7485000.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-16,MO,Altria Group Inc,9.9815,17.2408,27.9467,36.2595,49.4403,59.9684,67.321,73.6585,78.4327,82.1571,31.510847091674805,31.670543586720317,31.285820464024063,31.438259286134453,6854100.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-17,MO,Altria Group Inc,11.0695,17.8318,28.1735,36.7972,50.0934,60.4298,67.6447,73.8772,78.5735,82.2375,31.64876365661621,31.873790274503303,31.380185464913477,31.503588051834516,5977700.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
2021-02-18,MO,Altria Group Inc,10.8211,18.148,28.7621,37.1724,51.1629,61.0146,67.8916,73.8891,78.426,81.9814,31.670549392700195,31.98268199803029,31.626995039963045,31.656031275121144,6309100.0,5055.0,3162.0,2945.0,3010.0,1945.0,4945.0,4945.0,47414.0,29471.0,2839.0,2541.0,56.0,69.0,822.0,872.0,8.29,1.05,1859.0,1841.0,0.99,62.55,59.55,58.26,50.27,23.46,38.48,10.7,98.93,9.26,13.37,5055.0,2945.0,3010.0,1945.0,1.05,1858.42,62.16,90.86,1007.56,12.56,121.49,0.18,82.31,76195.19,29471.0,126.0,4945.0,100847.19,0.43,33.06,14.25,10.46,149.07,0.65,98.93,-0.41,-40.72,0.79,0.57,-0.04,102.92,3.56,20.87,17.54,3.45,105.94,91.96
