Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-11-11,CLX,Clorox Co,13.2314,25.2252,37.457,51.6623,65.2581,78.2153,87.4071,93.24,97.7371,101.3135,178.1199951171875,178.92008323003392,173.79426301950048,175.2010110549284,1810500.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-12,CLX,Clorox Co,13.0924,24.9827,37.0977,51.1551,64.6061,77.457,86.5723,92.3488,96.8023,100.344,182.4633026123047,182.54242866218243,178.48925109095313,179.90478634031717,1821100.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-13,CLX,Clorox Co,13.4387,25.6175,38.0273,52.4753,66.3164,79.4893,88.8352,94.7698,99.3462,102.9858,182.33143615722656,183.65904470452358,181.34670717875923,182.78861785949508,1545400.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-16,CLX,Clorox Co,13.0833,24.9752,37.0725,51.1219,64.5707,77.4251,86.5423,92.3186,96.7725,100.3141,182.58641052246094,182.77105140659785,177.60126763969154,178.48048183592763,1587900.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-17,CLX,Clorox Co,12.7583,24.3794,36.2094,49.8993,62.9913,75.5472,84.4523,90.0797,94.4192,97.869,183.8436737060547,184.18656666848048,180.81917505504632,181.9973187294588,1433200.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-18,CLX,Clorox Co,13.1986,25.1955,37.3886,51.5651,65.1396,78.1023,87.2935,93.1248,97.6206,101.1949,180.2212677001953,184.85472886989302,180.15092897587326,183.55349600928503,1910500.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-19,CLX,Clorox Co,13.0788,24.97,37.0619,51.107,64.5483,77.4044,86.5205,92.2974,96.7518,100.2939,178.01446533203125,181.6895735297138,176.72201963754216,179.0871075195085,1558900.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-20,CLX,Clorox Co,13.2645,25.3198,37.5622,51.8117,65.4562,78.4827,87.7187,93.5815,98.101,101.6944,178.52444458007812,180.05426868989295,178.2343022864854,178.33980369661222,1537700.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-23,CLX,Clorox Co,13.1941,25.1916,37.3707,51.5452,65.1151,78.0785,87.2684,93.1002,97.5952,101.1695,177.8738250732422,178.6827005383476,176.80118266140272,177.70677222645247,1563300.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-24,CLX,Clorox Co,12.9976,24.8359,36.8411,50.7968,64.1521,76.937,85.9972,91.7396,96.165,99.6836,175.4383544921875,178.60353023746754,175.34164041620002,177.87378101242408,1617700.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-25,CLX,Clorox Co,12.8132,24.4978,36.3535,50.1024,63.2494,75.8676,84.8082,90.4652,94.8241,98.2887,176.50222778320312,178.10240385944897,175.84281721863323,177.27594047200265,1298600.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-27,CLX,Clorox Co,13.1026,25.0302,37.1182,51.2252,64.7362,77.6272,86.7555,92.5682,97.0462,100.6041,178.5595703125,178.78817454148333,176.94181975169099,177.0736964870728,699200.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-11-30,CLX,Clorox Co,13.116,25.0908,37.2049,51.1037,64.3512,77.1165,86.1547,91.9077,96.3387,99.8597,178.4453125,178.7882054870836,175.81645732186345,177.88261597207452,2214000.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-01,CLX,Clorox Co,13.1959,25.2195,37.3875,51.5366,65.0697,78.0233,87.1896,93.0211,97.5114,101.079,178.6650848388672,178.7442108799733,176.37033573660196,177.9265348746534,1536400.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-02,CLX,Clorox Co,12.7544,24.3896,36.1534,49.8395,62.9295,75.5973,84.5593,90.2458,94.6225,98.0993,177.3462677001953,179.35966192376628,175.4295741407068,178.29580704570398,1447500.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-03,CLX,Clorox Co,13.0092,24.855,36.8326,50.7643,64.0855,77.0744,86.2577,92.0716,96.5447,100.0964,176.9242401123047,178.80575764891978,175.64938241872179,176.2648295726161,1999600.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-04,CLX,Clorox Co,12.9641,24.7788,36.7126,50.598,63.8765,76.8284,85.9902,91.7867,96.2466,99.7874,175.82522583007812,177.3374751026012,174.68224485678854,175.84281386787268,2071400.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-07,CLX,Clorox Co,12.924,24.7049,36.5991,50.4424,63.6723,76.5942,85.7258,91.5099,95.9606,99.4898,176.37913513183594,177.77708228345696,174.65586965158724,176.18570696316286,1285600.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-08,CLX,Clorox Co,13.2955,25.3932,37.5901,51.8449,65.4841,78.7523,88.1257,94.0819,98.6613,102.2935,178.375,181.0302175046766,175.63184228400783,177.23201873631538,1607900.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-09,CLX,Clorox Co,13.069,24.9737,36.9825,50.9864,64.3783,77.4379,86.6641,92.5164,97.0168,100.5873,176.2912139892578,178.89369362269179,175.35924919174357,178.89369362269179,1207200.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-10,CLX,Clorox Co,12.9229,24.7141,36.5967,50.4421,63.6781,76.6047,85.7341,91.5202,95.9701,99.5009,176.37034606933594,178.23427558632068,175.75488549381058,176.50222281223887,829900.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-11,CLX,Clorox Co,13.2665,25.3439,37.5165,51.7423,65.3501,78.6002,87.956,93.9005,98.471,102.0977,177.36386108398438,178.4628787365422,176.0010765116641,176.44068357268725,1120400.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-14,CLX,Clorox Co,13.2675,25.3541,37.5146,51.739,65.3473,78.5998,87.9541,93.901,98.4713,102.0972,177.93536376953125,179.9047948772363,176.6253298578399,179.54432727210738,1736900.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-15,CLX,Clorox Co,12.899,24.6662,36.5128,50.3259,63.5313,76.4362,85.5466,91.3243,95.7645,99.2856,178.515625,180.67849758939832,177.74192571453617,178.74422925212502,1448300.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-16,CLX,Clorox Co,13.0828,25.0162,37.0138,51.0326,64.4392,77.5252,86.7589,92.6236,97.1308,100.7049,178.86732482910156,180.00150515435266,177.97052265971558,178.5156311275076,885700.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-17,CLX,Clorox Co,12.8776,24.6364,36.4651,50.2566,63.4373,76.3272,85.4219,91.1913,95.6248,99.1407,177.90013122558594,179.702522342128,176.55493507782398,178.83209578121304,957500.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-18,CLX,Clorox Co,12.9423,24.7637,36.64,50.5037,63.7569,76.7127,85.8516,91.6514,96.1076,99.6406,178.62991333007812,179.0519323091688,177.0561261152087,178.20789435098746,1874500.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-21,CLX,Clorox Co,13.1584,25.1635,37.2132,51.3137,64.7944,77.952,87.2271,93.1276,97.6589,101.2505,177.99688720703125,179.9487435312474,176.22087101506818,179.42122313448814,1096400.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-22,CLX,Clorox Co,13.6782,26.1312,38.605,53.2827,67.3325,80.9836,90.6025,96.7478,101.4664,105.2059,177.06494140625,178.63872886981449,176.0362624358067,178.14637108044778,927400.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-23,CLX,Clorox Co,12.703,24.3918,36.1167,49.8292,62.9405,75.7547,84.7899,90.5736,95.0155,98.5364,177.89138793945312,178.92006681197196,176.73961963131006,176.98579850255857,677200.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-24,CLX,Clorox Co,12.7641,24.5356,36.3256,50.1006,63.266,76.0644,85.0843,90.8633,95.3008,98.8174,179.183837890625,179.183837890625,177.67158855163026,177.68917659019792,288600.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-28,CLX,Clorox Co,12.7381,25.42,38.1476,51.3209,63.4568,76.8586,86.294,91.65,95.7645,99.0257,177.82107543945312,179.2893615723766,177.029788010223,179.12230872457943,892600.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
2020-12-29,CLX,Clorox Co,12.8983,24.4765,36.0166,49.3821,62.1217,74.7352,83.6209,89.305,93.6672,97.1227,177.3902130126953,178.8936748658119,177.15283489041985,178.04083620677204,709100.0,1916.0,920.0,466.0,517.0,417.0,860.0,860.0,6777.0,2781.0,1115.0,383.0,51.0,69.0,-12.0,174.0,2.06,3.22,128.73,48.02,26.98,24.32,27.45,20.72,21.76,5.16,138.26,18.94,33.26,1916.0,466.0,517.0,417.0,3.22,126.04,41.04,67.96,212.13,18.64,294.33,0.66,33.98,26476.59,2781.0,0.0,196.0,860.0,28593.59,1.17,20.38,23.87,6.54,156.15,0.79,138.26,0.52,72.07,1.41,1.06,0.09,11.49,31.85,3.28,111.7,7.37,49.67,-30.17
