Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP Adjusted EBITDA - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-03-26,APD,Air Products   Chemicals Inc,10.049,15.8652,23.4129,32.1893,42.7421,52.7191,59.7347,64.7846,68.7853,72.4166,178.6984100341797,179.99423243982554,168.61589248187803,171.278529016364,1512800.0,2254.7,768.1,560.8,850.0,488.9,2406.1,2406.1,19651.6,3341.2,11556.0,667.0,289.2,432.5,157.4,-36.4,1.97,2.14,222.2,561.0,475.6,908.4,2.14,24.9,34.07,37.7,24.87,27.04,19.8,21.68,1.82,16.86,10.02,13.13,2254.7,560.8,850.0,488.9,2.14,220.68,17.0,21.88,28.01,29.99,185.78,0.46,53.83,51857.24,3341.2,373.8,2406.1,53166.14,0.46,26.93,12.42,1.68,20.84,0.81,16.86,0.46,7.74,2.59,2.37,0.15,7.0,52.28,3.6,101.66,14.72,24.86,-24.51
2020-03-27,APD,Air Products   Chemicals Inc,9.0318,14.2348,20.9827,28.843,38.3,47.5043,54.1512,59.0497,62.994,66.6126,171.4471893310547,176.75470845626378,169.82297918776624,173.34653645536594,1173100.0,2254.7,768.1,560.8,850.0,488.9,2406.1,2406.1,19651.6,3341.2,11556.0,667.0,289.2,432.5,157.4,-36.4,1.97,2.14,222.2,561.0,475.6,908.4,2.14,24.9,34.07,37.7,24.87,27.04,19.8,21.68,1.82,16.86,10.02,13.13,2254.7,560.8,850.0,488.9,2.14,220.68,17.0,21.88,28.01,29.99,185.78,0.46,53.83,51857.24,3341.2,373.8,2406.1,53166.14,0.46,26.93,12.42,1.68,20.84,0.81,16.86,0.46,7.74,2.59,2.37,0.15,7.0,52.28,3.6,101.66,14.72,24.86,-24.51
2020-03-30,APD,Air Products   Chemicals Inc,9.4248,14.8446,21.8758,30.4773,41.0371,52.2737,60.3278,65.1426,68.8825,71.8683,183.3047637939453,185.13310528489575,174.93521655998683,176.15114951325853,1281800.0,2254.7,768.1,560.8,850.0,488.9,2406.1,2406.1,19651.6,3341.2,11556.0,667.0,289.2,432.5,157.4,-36.4,1.97,2.14,222.2,561.0,475.6,908.4,2.14,24.9,34.07,37.7,24.87,27.04,19.8,21.68,1.82,16.86,10.02,13.13,2254.7,560.8,850.0,488.9,2.14,220.68,17.0,21.88,28.01,29.99,185.78,0.46,53.83,51857.24,3341.2,373.8,2406.1,53166.14,0.46,26.93,12.42,1.68,20.84,0.81,16.86,0.46,7.74,2.59,2.37,0.15,7.0,52.28,3.6,101.66,14.72,24.86,-24.51
2020-03-31,APD,Air Products   Chemicals Inc,9.0992,14.3246,21.1057,29.4875,39.8085,50.9668,58.9648,63.7908,67.5373,70.5298,178.31991577148438,183.9211713715713,176.40816530935174,181.08033801997905,2372800.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-01,APD,Air Products   Chemicals Inc,8.99,14.1384,20.8147,29.008,39.0847,49.9136,57.6707,62.3566,65.9943,68.8994,169.09170532226562,176.34563511108956,168.4306275982909,171.52159568497436,1566500.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-02,APD,Air Products   Chemicals Inc,9.4426,14.8651,21.9031,30.4769,40.9823,52.2302,60.2827,65.1518,68.9337,71.9581,173.75494384765625,177.98938800345215,166.56354113181234,167.61769132415708,1963500.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-03,APD,Air Products   Chemicals Inc,9.3531,14.711,21.6644,30.1331,40.5197,51.6298,59.5852,64.397,68.1288,71.1205,166.69757080078125,174.1927073041454,165.49155402338928,172.76335509622254,1943700.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-06,APD,Air Products   Chemicals Inc,9.2343,14.5117,21.3611,29.7111,39.9455,50.9072,58.7548,63.5027,67.1845,70.1359,173.18319702148438,177.06029615741255,170.279836923745,173.86213170629932,2090400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-07,APD,Air Products   Chemicals Inc,8.6807,13.6143,20.0101,27.9089,37.6426,48.1479,55.6678,60.2018,63.7226,66.5395,180.4818115234375,183.79611502553445,177.10498119444682,177.42658473203218,1383800.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-08,APD,Air Products   Chemicals Inc,8.8158,13.8307,20.3329,28.3173,38.1267,48.6829,56.2364,60.794,64.3331,67.1647,192.74737548828125,194.373263716145,179.62419905384616,181.76821340549927,1804000.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-09,APD,Air Products   Chemicals Inc,8.8371,13.8536,20.3589,28.345,38.1598,48.7144,56.2623,60.8213,64.358,67.187,195.92767333984375,198.85783250418825,192.18457010157232,192.18457010157232,1744000.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-13,APD,Air Products   Chemicals Inc,8.3805,13.1056,19.2322,26.7834,36.0776,46.073,53.221,57.5433,60.8945,63.5702,193.13153076171875,196.52623170994644,190.7373680853138,194.9271425455388,1096700.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-14,APD,Air Products   Chemicals Inc,8.3775,13.1021,19.229,26.7816,36.0718,46.068,53.2126,57.5331,60.883,63.5585,197.24087524414062,200.3586421675104,195.18620057984057,198.00022101577173,965400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-15,APD,Air Products   Chemicals Inc,8.8357,13.8212,20.2898,28.2541,38.0533,48.5946,56.1232,60.6777,64.2077,67.0271,191.01429748535156,195.8830062249751,189.41520847127921,195.8830062249751,1042400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-16,APD,Air Products   Chemicals Inc,8.8126,13.7858,20.2426,28.6201,39.1267,50.84,59.1996,64.1735,68.0269,71.1049,190.17457580566406,192.30966181504476,188.98642976921118,191.568186605921,974400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-17,APD,Air Products   Chemicals Inc,9.1928,14.3795,21.113,29.3685,39.5173,50.3921,58.1603,62.8708,66.5218,69.4395,197.8751678466797,199.96558395557685,191.7200446607194,194.2660737175917,1755600.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-20,APD,Air Products   Chemicals Inc,8.9616,14.0007,20.5429,28.5841,38.4721,49.0814,56.6545,61.2452,64.8022,67.6451,191.50563049316406,197.58928448309152,190.47829312680764,196.07954866042869,800500.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-21,APD,Air Products   Chemicals Inc,9.3194,14.5571,21.3588,29.7699,40.1463,51.3161,59.2856,64.1087,67.8453,70.832,185.2700958251953,187.70891433877878,183.50128344632344,187.56599005650233,1498500.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-22,APD,Air Products   Chemicals Inc,9.3336,14.5798,21.3978,29.7861,40.1054,51.1775,59.0813,63.8743,67.5878,70.5557,191.56814575195312,192.4168174166277,188.29851272167357,190.8623983617467,1318100.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-23,APD,Air Products   Chemicals Inc,9.0453,14.1087,20.6851,28.7916,38.7778,49.4865,57.1295,61.7642,65.3545,68.2257,188.73629760742188,196.34755878779544,187.3069454891847,194.94501946034745,1113900.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-24,APD,Air Products   Chemicals Inc,8.308,12.6576,20.4576,28.7472,38.3483,48.9355,56.4925,61.0734,64.6238,67.4622,193.6585693359375,194.1499098873426,189.59386278349092,190.54974473179809,811900.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-27,APD,Air Products   Chemicals Inc,9.0106,13.7232,22.19,30.6952,40.29,50.4143,57.64,62.1249,65.6005,68.38,198.55409240722656,198.72382948650744,192.52403681075006,193.36378006741722,1194300.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-28,APD,Air Products   Chemicals Inc,8.4574,12.8652,20.78,28.8702,38.07,47.8909,54.9,59.2243,62.572,65.25,199.76902770996094,202.96719200924414,197.53567389464948,201.37704518324716,1093400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-29,APD,Air Products   Chemicals Inc,8.5741,13.035,21.05,29.5969,39.52,50.7503,58.76,63.7293,67.5772,70.65,206.0670928955078,207.14804216454988,201.03757562669085,201.87731886141094,1323800.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-04-30,APD,Air Products   Chemicals Inc,8.4579,12.8543,20.76,29.0198,38.51,48.9174,56.34,60.9199,64.4672,67.3,201.52000427246094,204.1285601670661,200.2425186675974,201.81480864281406,1284000.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-05-01,APD,Air Products   Chemicals Inc,9.136,13.8909,22.45,31.1933,41.14,51.8027,59.4,64.1142,67.7646,70.68,198.54518127441406,199.1258478931081,195.52568214205675,196.8835652638279,827200.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-05-04,APD,Air Products   Chemicals Inc,9.1476,13.8944,22.45,31.1942,41.14,51.8029,59.4,64.1151,67.7653,70.68,199.52786254882812,200.5641285007917,196.10636240096485,197.9198448560408,1345100.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-05-05,APD,Air Products   Chemicals Inc,9.5385,14.4856,23.41,32.4079,42.58,53.341,61.01,65.7823,69.4729,72.42,200.37649536132812,203.51211902806077,199.68861860952367,201.00183166691895,1106400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-05-06,APD,Air Products   Chemicals Inc,8.8082,13.3575,21.56,29.8367,39.19,49.0568,56.09,60.4677,63.8561,66.56,199.5546875,202.34190944020233,199.15267280135936,199.8673489384484,1314400.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-05-07,APD,Air Products   Chemicals Inc,8.9358,13.5426,21.85,30.2239,39.69,49.6818,56.8,61.2296,64.6558,67.39,202.60987854003906,204.06601608545853,199.35811564630498,202.02919831857625,761700.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
2020-05-08,APD,Air Products   Chemicals Inc,9.0456,13.7119,22.14,30.6265,40.21,50.3203,57.52,62.0035,65.472,68.24,208.57740783691406,208.64887680577198,204.7449780971794,206.43339329642518,808700.0,2216.3,756.2,541.0,835.7,504.7,2220.1,2220.1,19501.2,3312.6,11371.9,571.5,294.7,430.1,-186.0,-167.4,2.41,2.15,222.3,577.2,453.0,892.5,2.04,26.0,34.12,37.71,24.41,29.47,22.73,22.77,2.18,17.41,10.4,13.38,2216.3,541.0,835.7,504.7,2.15,220.85,16.99,22.03,28.26,28.03,166.31,0.4,60.13,44084.8,3312.6,351.8,2220.1,45529.1,0.46,28.09,13.02,1.67,21.72,0.8,17.41,0.46,7.98,2.59,2.37,0.15,6.76,54.18,3.96,92.41,14.61,25.05,-13.19
