Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-02-16,BWA,BorgWarner Inc,7.8923,15.0244,22.3842,33.4862,46.948,60.186,69.3655,75.0353,79.4114,82.9015,36.374874114990234,36.873390099913784,35.44431838418951,36.55766486968374,4402227.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-17,BWA,BorgWarner Inc,8.8122,15.2729,21.8946,33.2271,46.0665,60.0815,69.8118,76.0844,80.8724,84.6513,37.03124237060547,37.34696752798868,35.96774880913537,36.39979205583904,5542771.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-18,BWA,BorgWarner Inc,8.5777,15.2703,21.8863,33.2306,45.9228,60.0371,69.8332,76.1612,80.9866,84.7952,35.77665710449219,36.97308889143406,35.701878092520914,36.73214269849661,2976774.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-19,BWA,BorgWarner Inc,8.1193,14.4867,20.7,31.4648,45.3535,58.9881,68.4698,74.8755,79.763,83.6228,36.192081451416016,36.690593759941564,35.66864280736205,36.30840315037839,2813418.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-22,BWA,BorgWarner Inc,9.376,16.0199,23.1937,34.6656,48.6158,62.5715,72.2691,78.7708,83.68,87.5202,37.08940887451172,37.13925794633084,35.892973542680416,35.9345162361184,2169533.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-23,BWA,BorgWarner Inc,9.3094,15.8414,23.1433,34.4878,47.6956,62.1662,72.2095,78.8067,83.7902,87.6887,37.28880310058594,37.33034578370507,35.743410247840224,36.723821890063704,3369944.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-24,BWA,BorgWarner Inc,9.1701,15.6438,23.0372,34.3145,47.7754,62.1063,72.0379,78.4105,83.2523,87.0584,38.2193717956543,38.37723259142064,37.355281606876765,37.47159970896662,3123773.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-25,BWA,BorgWarner Inc,11.8327,18.3876,25.8324,36.8552,50.4987,64.9658,75.0019,81.798,86.924,90.9288,37.47990798950195,38.4852425711206,37.106023763356106,38.41046716609569,2151243.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-02-26,BWA,BorgWarner Inc,12.7433,18.9508,26.4065,37.2961,52.4395,65.5727,74.674,80.444,84.8975,88.4447,37.52995300292969,37.96363430707512,36.59587714425365,37.655052545095174,3654171.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-01,BWA,BorgWarner Inc,10.5743,17.0117,24.6696,36.0694,50.5302,65.1081,75.2299,83.0452,88.8895,93.422,37.721771240234375,38.13877330853455,37.23805231057209,37.85521219122092,2094784.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-02,BWA,BorgWarner Inc,12.1278,18.2078,25.746,36.8241,51.4444,65.2888,74.8965,82.2296,87.7606,92.0794,38.54742431640625,39.08952583613386,37.563307395727094,37.821847842510216,2290971.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-03,BWA,BorgWarner Inc,11.052,17.8386,25.7801,37.0743,52.756,65.7937,74.8127,81.2049,86.1311,90.047,39.46482849121094,40.357208027629326,38.630828012487804,38.79762738540624,3637586.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-04,BWA,BorgWarner Inc,12.276,18.6853,26.4338,37.9069,52.3902,65.9397,75.3273,82.3544,87.7167,91.9401,38.78928756713867,39.58158454728018,37.863549649952596,39.389764555577656,2462507.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-05,BWA,BorgWarner Inc,11.3416,18.1882,25.9965,37.4899,52.4305,65.9713,75.3573,82.5622,88.0382,92.3367,40.73250198364258,40.849260085752626,38.94774311381034,39.12288388110598,4182298.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-08,BWA,BorgWarner Inc,12.1794,18.5833,26.4481,37.6477,52.2317,65.3436,74.4061,80.1674,84.6038,88.1336,41.45808029174805,42.14195689085647,40.94934083831534,41.13281939698388,3722331.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-09,BWA,BorgWarner Inc,12.845,19.3689,26.994,38.2124,52.4701,65.8534,75.1238,81.2883,86.0106,89.7471,40.79087829589844,42.00851855773246,40.79087829589844,41.37467960964253,3489224.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-10,BWA,BorgWarner Inc,9.835,16.6508,24.602,36.4329,52.3447,65.9095,75.3234,81.7603,86.6652,90.5274,41.616546630859375,41.98350743644192,40.70748783864614,40.8492665892464,2681869.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-11,BWA,BorgWarner Inc,10.6316,17.3732,25.2192,36.7941,52.0994,65.3862,74.5945,80.7248,85.4411,89.1856,40.99104309082031,41.69994035655558,40.18206331979439,41.59152005191112,2893619.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-12,BWA,BorgWarner Inc,12.6713,18.4537,26.209,37.2743,52.382,65.1713,74.0234,79.7354,84.1727,87.724,41.975154876708984,42.066895957278724,40.82423873400677,41.11613757238116,1913138.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-15,BWA,BorgWarner Inc,11.9888,18.6027,26.5756,37.9238,52.8386,65.8443,74.832,80.5875,85.0405,88.5926,42.15864181518555,42.20034527167008,41.44974449517383,42.058562916363016,2032645.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-16,BWA,BorgWarner Inc,9.2705,16.246,24.3902,36.4935,53.2811,66.3764,75.4518,81.7245,86.5555,90.3878,40.67412185668945,42.083578528729916,40.55736014353738,41.966820429708314,1707862.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-17,BWA,BorgWarner Inc,10.8451,18.4986,26.2164,38.479,54.9515,68.1567,77.2796,83.1929,87.7755,91.4311,41.416378021240234,41.416378021240234,40.37387855078848,40.67411880306117,2877374.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-18,BWA,BorgWarner Inc,14.0064,22.0267,30.2016,42.3339,57.5829,70.3492,79.1631,84.8434,89.2468,92.7606,40.16538619995117,41.5581637918065,39.98190400677757,41.132823964548884,2348794.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-19,BWA,BorgWarner Inc,9.2413,17.7361,25.8515,39.7607,56.3448,70.453,80.2097,86.931,92.0614,96.0954,40.88262939453125,41.041087363303895,39.740050725529294,40.140369969008496,5301939.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-22,BWA,BorgWarner Inc,16.074,23.6354,32.7339,46.6235,66.6688,78.2974,86.5606,92.2064,96.6007,100.8165,40.14036560058594,40.774204634959084,39.57324703522009,40.51566417285485,2428882.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-23,BWA,BorgWarner Inc,19.0786,27.7226,37.6459,51.9388,69.5008,82.0136,90.9305,97.1503,101.9431,106.4864,36.9461555480957,39.38977096904426,36.804376788233085,39.38977096904426,3991790.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-24,BWA,BorgWarner Inc,17.4866,26.3473,36.0986,51.2104,70.3805,83.2174,92.365,98.7196,103.5953,108.2016,36.278953552246094,37.63836914896482,36.25393292376544,37.22137072139042,3712675.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-25,BWA,BorgWarner Inc,19.9812,28.0295,37.3336,52.36,70.9601,83.4476,92.3497,98.5601,103.3395,107.8716,36.44574737548828,36.695946393947516,35.469968312192954,35.63676765783244,3172848.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-26,BWA,BorgWarner Inc,31.7508,39.212,47.6964,59.9821,76.3837,85.7239,92.3777,97.0173,100.7004,104.3875,38.14710998535156,38.2138304588793,36.8710940303587,37.43821263414787,3906363.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-29,BWA,BorgWarner Inc,19.0137,27.7678,37.9186,53.1787,73.0178,85.6446,94.6368,100.9436,105.799,110.4017,37.780155181884766,39.02281278545321,37.68841407323905,38.40565288411111,3024827.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-30,BWA,BorgWarner Inc,17.9254,26.1655,36.7327,52.4422,73.0138,85.8868,95.0455,101.3919,106.2627,110.8723,38.805965423583984,38.89770651636003,37.613345674018,37.91358596480264,2138634.0,3926.0,734.0,383.0,612.0,385.0,1650.0,1650.0,16029.0,3787.0,6428.0,376.0,220.0,165.0,-471.0,154.0,1.76,1.52,235.9,18.7,15.59,9.76,15.18,35.4,9.81,8.75,8.98,4.41,6.27,3926.0,383.0,612.0,385.0,1.52,238.93,23.63,36.03,56.32,16.65,873.17,0.89,11.45,9448.2,3787.0,0.0,296.0,1650.0,11881.2,0.79,9.48,7.49,2.22,16.67,0.59,8.98,0.71,6.36,1.62,1.28,0.15,4.19,87.31,3.86,94.89,7.92,46.19,38.61
2021-03-31,BWA,BorgWarner Inc,19.1073,26.6858,36.2119,51.5089,70.8743,83.3331,92.2036,98.4267,103.2393,107.8142,38.664180755615234,39.03113784211883,38.24717880949008,38.87267992161276,1832482.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
2021-04-01,BWA,BorgWarner Inc,28.2,37.2524,43.3567,55.9434,71.662,82.4339,90.0966,95.4608,99.6869,103.8117,38.6141471862793,39.014466387400525,37.663388631850026,38.87268764916385,2094898.0,4009.0,818.0,444.0,639.0,94.0,1755.0,1755.0,15971.0,3759.0,6367.0,342.0,195.0,197.0,105.0,105.0,1.47,0.27,238.4,20.4,15.94,11.08,3.39,30.88,2.34,7.02,7.86,4.11,5.63,4009.0,444.0,639.0,94.0,0.27,239.85,23.54,36.1,56.49,21.14,162.5,0.38,61.54,11081.02,3759.0,0.0,287.0,1755.0,13372.02,0.93,7.68,7.18,2.21,15.87,0.57,7.86,0.65,5.14,1.68,1.33,0.17,4.85,75.43,4.53,80.79,8.74,41.86,36.51
