Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Non-GAAP Free Cash Flow - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-05-11,MMM,3M Co,9.5823,14.7127,20.9512,28.6742,35.8287,42.5869,47.9911,52.6969,56.5915,60.5475,99.9590072631836,101.48860651057745,99.86297779695026,101.39258330318961,3629382.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-12,MMM,3M Co,9.3593,14.3602,20.4415,27.9704,34.9454,41.2951,46.327,50.6603,54.229,57.8026,97.0712890625,100.98102712319202,97.0232774585857,100.52146513270678,3623880.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-13,MMM,3M Co,9.4453,14.4866,20.6182,28.2115,35.2447,41.6055,46.6403,50.9676,54.5296,58.0853,93.36731719970703,96.52940467122778,92.59908777342483,96.5156915415749,5747976.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-14,MMM,3M Co,9.5725,14.6768,20.8852,28.5739,35.6954,42.1252,47.21,51.5773,55.1726,58.7591,93.27816009521484,93.38790895925146,89.93773889631507,92.59910034314663,7053649.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-15,MMM,3M Co,9.5937,14.7032,20.9185,28.6145,35.743,42.1758,47.2618,51.6296,55.2256,58.8123,95.13014221191406,95.25360420208402,92.05036452870644,92.2767156832485,12095985.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-18,MMM,3M Co,9.4469,14.4564,20.5527,28.1017,35.0904,41.4012,46.3929,50.6807,54.2097,57.7287,102.38716888427734,102.69583012303963,97.75035305478735,98.19620193432405,7196452.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-19,MMM,3M Co,9.3269,14.2634,20.2689,27.7034,34.5834,40.8021,45.7189,49.9421,53.4176,56.885,101.77669525146484,104.01965267907862,101.08391616040232,101.85900532867794,4855640.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-20,MMM,3M Co,9.3647,14.3146,20.3387,27.7986,34.7035,40.9486,45.8874,50.13,53.6218,57.1074,102.66838836669922,103.86874099771457,102.08535189883362,102.7987100419241,4100845.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-21,MMM,3M Co,9.3918,14.3498,20.3841,27.8567,34.7718,41.027,45.9753,50.2267,53.7257,57.2183,101.00584411621094,102.96624648929962,100.68025974169119,102.3427949835044,3335764.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-22,MMM,3M Co,9.664,14.7624,20.9665,28.6496,35.7583,41.5874,46.0749,49.7999,52.8231,55.6976,101.44227600097656,101.58081799322709,100.16766186021013,100.95736638625354,3183034.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-26,MMM,3M Co,9.5723,14.5921,20.7044,28.277,35.2813,41.6413,46.6746,51.0046,54.5705,58.1365,105.3492202758789,105.97267184945056,103.35417903300323,104.20623309874073,5521095.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-27,MMM,3M Co,9.5215,14.5068,20.5785,28.1002,35.0568,40.7659,45.1603,48.8084,51.7687,54.5854,109.55403900146484,109.56096673251594,106.22205320278898,106.67231779557505,7243335.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-28,MMM,3M Co,9.462,14.4075,20.4316,27.8944,34.7966,40.5551,45.009,48.7294,51.7565,54.6648,108.63274383544922,110.74553779681699,106.76931030589665,109.94198407679318,8049917.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-05-29,MMM,3M Co,9.5033,14.4631,20.5062,27.993,34.9153,40.7236,45.2234,48.9909,52.0592,55.0159,108.36949157714844,108.66735874540147,106.02116128371279,107.71833538911784,10324111.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-01,MMM,3M Co,9.647,14.6615,20.7747,28.3499,35.3537,41.2539,45.8276,49.6616,52.7858,55.8027,107.77375030517578,109.13841217638326,107.29576215022752,108.03005106829191,2491746.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-02,MMM,3M Co,9.4953,14.4217,20.4282,27.8721,34.7538,40.532,45.008,48.7558,51.8075,54.7498,109.20075225830078,109.86577652741417,108.50110197506133,108.58423474939248,2791225.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-03,MMM,3M Co,9.3847,14.2446,20.1711,27.5152,34.3041,40.0556,44.5212,48.272,51.3297,54.292,111.67377471923828,111.98549733764384,109.8103540981175,110.38530521682479,4394463.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-04,MMM,3M Co,9.3459,14.1771,20.0685,27.3683,34.1133,39.8974,44.4004,48.198,51.2991,54.3211,112.6020278930664,112.62281108661476,110.26754682845615,110.66932995336715,3445317.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-05,MMM,3M Co,9.3516,14.1781,20.0648,27.3571,34.0923,39.9278,44.4828,48.3372,51.4891,54.576,115.9686508178711,116.6198069727266,114.29919404420663,114.29919404420663,5414531.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-08,MMM,3M Co,8.9735,13.5772,19.1958,26.1552,32.579,38.3206,42.8415,46.7075,49.8809,53.0342,115.59459686279297,117.44417493658497,114.48624820680095,115.75392206110335,3573170.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-09,MMM,3M Co,9.1916,13.9026,19.6523,26.7747,33.3504,39.2133,43.8241,47.7626,50.9941,54.2016,115.4768295288086,116.34966050988433,113.66189024996613,114.63170947440923,3781274.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-10,MMM,3M Co,9.4194,14.2422,20.1307,27.4284,34.1661,40.1824,44.9145,48.9582,52.2763,55.5723,113.5372085571289,115.92017136693933,113.47487161129831,115.61537644421055,3051355.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-11,MMM,3M Co,9.4093,14.2186,20.0956,27.3822,34.1113,40.0884,44.7848,48.7926,52.0792,55.3365,105.55704498291016,111.0087716037334,105.50855086108952,110.87715734349496,5999854.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-12,MMM,3M Co,9.6766,14.6183,20.655,28.1416,35.0571,41.0709,45.7695,49.7525,53.0109,56.212,107.28192138671875,109.0483666139493,105.10677790033742,108.2586683815768,3586565.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-15,MMM,3M Co,9.6294,14.522,20.5033,27.9217,34.7714,40.7556,45.4353,49.4074,52.658,55.858,109.26312255859375,110.57236286781823,104.24781083640784,104.51797344144705,4896185.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-16,MMM,3M Co,9.3653,14.1121,19.9179,27.1192,33.7681,39.7107,44.3866,48.3861,51.6692,54.9346,110.60697937011719,113.17697798795572,108.681209179057,112.80983352228662,4050493.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-17,MMM,3M Co,8.9255,13.4356,18.9551,25.802,32.1236,37.7467,42.1659,45.9393,49.0343,52.1067,110.2952651977539,111.43825242714455,110.12208454834041,110.97413233210713,2050662.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-18,MMM,3M Co,9.4165,14.1734,19.9949,27.2169,33.883,39.7793,44.4039,48.3458,51.5752,54.7748,110.28832244873047,110.71781646888014,109.1661185670955,109.49862435734617,2160096.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-19,MMM,3M Co,9.4352,14.1936,20.0186,27.2452,33.9155,39.7616,44.3369,48.2272,51.4114,54.5517,109.55403900146484,112.2833627660756,108.39026867779617,111.7707485938297,7660619.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-22,MMM,3M Co,9.4888,14.2646,20.1093,27.3606,34.0518,39.9347,44.5411,48.4608,51.6709,54.8425,108.54266357421875,109.04835000355739,107.70447134591345,108.75741058992274,2416996.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
2020-06-23,MMM,3M Co,9.5798,14.4013,20.3,27.6175,34.3682,40.3653,45.0736,49.0909,52.3853,55.6551,109.33930969238281,109.91426082890273,108.23094852388574,109.42242982700503,2752953.0,8075.0,3966.0,1661.0,2101.0,1310.0,4253.0,4477.0,46212.0,22495.0,10147.0,1213.0,440.0,325.0,1900.0,34.0,4.24,2.25,581.5,1678.0,1270.0,2.19,20.8,931.0,49.11,26.02,20.57,19.67,17.51,16.22,7.03,50.25,11.71,18.19,8075.0,1661.0,2101.0,1310.0,2.25,575.2,48.68,68.78,220.34,13.5,154.43,0.35,64.76,78520.06,22495.0,62.0,4477.0,96600.06,0.76,19.2,14.56,4.27,62.23,0.8,50.25,0.33,16.66,1.65,1.19,0.13,6.47,56.54,7.51,48.72,3.88,94.45,102.27
