Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2018-04-16,NKE,NIKE Inc,8.225,10.82,16.1,22.23,29.36,34.235,37.94,41.295,44.565,47.25,62.13597869873047,62.98843117068895,62.13597869873047,62.83090839930687,6484400.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-17,NKE,NIKE Inc,8.25,10.845,16.135,22.28,29.42,34.305,38.015,41.37,44.645,47.33,62.5529670715332,62.701215127366346,62.33985209660584,62.423247371731655,5605700.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-18,NKE,NIKE Inc,8.075,10.755,16.15,22.2,29.34,34.35,38.15,41.57,44.885,47.6,61.33912658691406,62.766049781115264,61.30206988972652,62.57147030952291,7384000.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-19,NKE,NIKE Inc,8.245,10.98,16.495,22.67,29.95,35.035,38.87,42.31,45.635,48.355,60.90364456176758,61.43179087305524,60.21797547265037,61.18161221186117,8274300.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-20,NKE,NIKE Inc,8.21,10.985,16.465,22.71,30.02,35.135,38.995,42.46,45.8,48.535,61.23719787597656,61.255733292211,60.64419180189488,60.922166491891296,10402800.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-23,NKE,NIKE Inc,7.495,10.015,14.995,20.67,27.31,32.085,35.76,39.105,42.36,45.05,61.96921920776367,62.10820661536578,61.10750576366242,61.15383725592752,6338400.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-24,NKE,NIKE Inc,8.205,10.965,16.435,22.66,29.94,35.05,38.905,42.37,45.71,48.445,62.05260467529297,62.55295502208609,61.82096138895497,62.36763615150044,8176100.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-25,NKE,NIKE Inc,8.38,11.075,16.45,22.79,30.0,35.215,39.145,42.66,46.05,48.805,61.77462387084961,62.08039467555905,61.38546488441473,61.93213959356972,5188900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-26,NKE,NIKE Inc,8.085,10.68,15.85,21.955,28.89,33.955,37.81,41.275,44.62,47.36,63.05330276489258,63.27567833121956,61.746831290688974,61.8765509601457,5355200.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-27,NKE,NIKE Inc,7.04,9.325,13.72,20.29,28.27,34.165,38.32,41.99,45.485,48.33,64.4524154663086,64.86010984749107,63.423918873191674,63.44245429189504,7814900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-04-30,NKE,NIKE Inc,7.36,9.74,14.34,21.22,29.565,35.655,39.91,43.645,47.195,50.06,63.36830520629883,64.6840367191687,63.36830520629883,64.47092896088664,6484100.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-01,NKE,NIKE Inc,7.415,9.82,14.455,21.39,29.795,35.93,40.2,43.945,47.5,50.38,63.09962844848633,63.20155205785216,62.108195486721144,62.98844419768137,4957800.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-02,NKE,NIKE Inc,7.545,9.835,14.505,21.54,30.025,36.07,40.275,43.98,47.51,50.37,63.247886657714844,63.52585436761322,62.52516071510987,63.044039428940664,5752100.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-03,NKE,NIKE Inc,7.375,9.795,14.575,21.65,30.145,36.24,40.49,44.215,47.76,50.62,61.98773193359375,62.86797341075708,61.74682098658007,62.821649004648314,6155900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-04,NKE,NIKE Inc,6.71,8.91,13.245,19.66,27.365,33.04,37.07,40.68,44.135,46.96,63.09962844848633,63.31274337784905,61.89508762655036,61.93214433069071,5132900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-07,NKE,NIKE Inc,6.96,9.235,13.725,20.375,28.36,34.19,38.3,41.955,45.45,48.29,64.24859619140625,64.32272376004583,63.06258336994899,63.06258336994899,5041600.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-08,NKE,NIKE Inc,7.11,9.435,14.03,20.83,28.99,34.91,39.07,42.75,46.265,49.115,63.43317794799805,64.14664301795028,63.192267021983916,64.1188398936798,6534900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-09,NKE,NIKE Inc,6.95,9.22,13.705,20.335,28.3,34.11,38.215,41.865,45.35,48.19,62.96064758300781,63.4424696170104,62.089673561713816,63.39613812825115,7956300.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-10,NKE,NIKE Inc,6.61,8.755,13.0,19.28,26.82,32.4,36.385,39.955,43.39,46.2,62.93283462524414,63.25713375193378,62.38615996442316,63.136681810360706,4965200.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-11,NKE,NIKE Inc,6.48,8.555,12.625,18.99,26.3,31.84,35.81,39.355,42.77,45.565,63.405391693115234,63.498047580768095,62.92357683580568,63.03476107331269,4145100.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-14,NKE,NIKE Inc,6.915,9.13,13.48,20.285,28.09,33.915,38.025,41.66,45.14,47.97,63.78529357910156,63.8316250652418,63.108899124284605,63.562917997851414,3453800.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-15,NKE,NIKE Inc,6.86,9.15,13.84,20.495,28.93,34.715,38.785,42.39,45.85,48.665,64.3968276977539,64.41535604851765,63.22008302149098,63.294203493737434,5045000.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-16,NKE,NIKE Inc,6.885,9.18,13.885,20.555,29.005,34.79,38.865,42.465,45.915,48.725,66.10172271728516,66.25924551962684,64.5080228955233,64.55434730981872,9693000.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-17,NKE,NIKE Inc,6.985,9.115,13.905,20.335,28.915,34.78,38.905,42.56,46.04,48.875,65.73108673095703,66.34262119635684,65.61989543307045,66.15730943573642,6064700.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-18,NKE,NIKE Inc,6.84,9.185,13.73,20.27,29.0,34.7,38.705,42.27,45.69,48.48,66.08318328857422,66.33335487757314,65.2955976856479,65.5643046926116,5688100.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-21,NKE,NIKE Inc,6.92,9.275,13.87,20.485,29.305,35.05,39.08,42.66,46.095,48.89,66.1387939453125,66.4352970931538,65.51799158408113,66.23145692273195,5480700.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-22,NKE,NIKE Inc,6.69,9.085,13.84,20.615,30.005,35.98,40.17,43.95,47.555,50.485,66.07392120361328,66.88931000289028,66.02759679313972,66.21290857341653,5675300.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-23,NKE,NIKE Inc,6.78,9.075,13.94,20.445,29.515,35.51,39.72,43.46,47.025,49.93,66.10172271728516,66.63913682129362,65.62917551783565,65.74035976749819,6806400.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-24,NKE,NIKE Inc,6.195,8.285,12.71,18.635,26.9,32.495,36.51,40.13,43.61,46.475,66.88005828857422,66.97271420087279,66.08320471825915,66.18512834254547,5613800.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-25,NKE,NIKE Inc,6.33,8.365,12.63,18.67,26.87,32.495,36.525,40.165,43.66,46.525,66.94488525390625,68.09383355432341,66.37040756910292,67.73247072540842,5889700.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-29,NKE,NIKE Inc,6.735,8.855,13.28,19.75,28.265,34.11,38.27,41.98,45.54,48.445,65.71256256103516,66.3519002622314,65.25854372136986,66.26850500724453,5857900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-30,NKE,NIKE Inc,6.625,8.705,13.105,19.61,28.005,33.785,37.895,41.565,45.085,47.965,66.92637634277344,66.98196846515297,65.73109622727254,66.21291111600881,5799900.0,8984.0,3938.0,1171.0,1369.0,1196.0,3662.0,4751.0,22552.0,3486.0,9782.0,787.0,198.0,230.0,-642.0,232.0,1.13,0.74,1623.5,43.83,15.24,13.03,12.9,-3.19,13.31,2.33,34.85,17.16,12.88,8984.0,1171.0,1369.0,1196.0,0.74,1290.0,15.46,26.27,35.64,46.84,463.57,0.78,21.57,109360.68,3486.0,0.0,4751.0,108095.68,1.54,12.12,18.72,2.03,38.02,0.92,34.85,0.75,26.14,2.66,1.73,0.42,9.35,39.13,10.24,35.74,3.88,94.4,97.79
2018-05-31,NKE,NIKE Inc,6.515,8.585,12.87,19.155,27.52,33.235,37.295,40.93,44.41,47.255,66.5279541015625,66.91711312271451,66.0090683375011,66.71326590138955,7856200.0,9789.0,4378.0,1258.0,1458.0,1053.0,4249.0,5245.0,22536.0,3810.0,9812.0,2270.0,200.0,297.0,587.0,1647.0,1.09,0.64,1639.3,44.72,14.89,12.85,12.41,13.33,10.76,3.31,35.7,17.32,13.55,9789.0,1258.0,1458.0,1053.0,0.64,1272.0,16.91,27.97,38.83,27.35,413.92,0.76,24.16,115724.32,3810.0,0.0,5245.0,114289.32,1.59,11.88,18.89,2.06,38.93,0.92,35.7,0.75,26.77,2.51,1.63,0.4,10.15,36.08,9.45,38.74,3.96,92.35,89.69
