Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-02-02,ABBV,AbbVie Inc,15.7181,22.6405,30.7063,38.4976,44.8343,49.5799,53.4128,56.8336,59.093,61.0118,88.3182144165039,89.03520461466444,87.49025679802861,87.81460857640991,10481300.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-03,ABBV,AbbVie Inc,15.4576,22.3482,30.2795,37.8639,44.0353,48.8116,52.6695,56.1232,58.4065,60.3401,91.28861999511719,91.81783174587626,88.7791475608988,90.64844732611307,12101900.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-04,ABBV,AbbVie Inc,15.4243,22.3369,30.2371,37.6713,43.8213,48.7502,52.6944,56.2104,58.5317,60.4888,92.63723754882812,92.93598344538727,89.83755055449313,91.22032564850245,9077800.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-05,ABBV,AbbVie Inc,15.656,21.7939,29.2018,36.7289,42.9663,47.4816,51.1589,54.502,56.7388,58.6424,92.80795288085938,94.12243480786779,92.56041870930864,93.57615474381514,7251000.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-08,ABBV,AbbVie Inc,15.2738,21.937,29.5466,36.9672,42.9378,47.4941,51.2055,54.5476,56.7794,58.6819,91.19470977783203,93.02134142996111,90.31554052503239,92.94451733826548,9199100.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-09,ABBV,AbbVie Inc,15.448,22.2242,30.0089,37.5203,43.8235,48.4669,52.2376,55.6187,57.8639,59.7739,89.9655990600586,90.90451765832024,89.71806485023245,90.47773588527649,5506900.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-10,ABBV,AbbVie Inc,15.5715,22.4191,30.2751,37.7765,43.9905,48.6861,52.4803,55.8948,58.1579,60.0802,88.81327819824219,90.58868519742202,88.53160070119483,90.46065589164796,7446000.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-11,ABBV,AbbVie Inc,15.3946,21.9789,29.6366,37.0861,43.3004,47.919,51.6783,54.9796,57.1683,59.0372,88.55720520019531,89.3510194446454,88.19017266755341,89.25712694707383,5090100.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-12,ABBV,AbbVie Inc,15.7177,22.3328,30.0082,37.7136,43.8738,48.517,52.2891,55.605,57.7996,59.6734,89.14615631103516,89.25711719960564,88.04505883335655,88.56573298587523,3738400.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-16,ABBV,AbbVie Inc,15.285,22.0474,29.7809,37.1788,43.3595,48.1436,51.981,55.3211,57.5271,59.4046,88.9413070678711,90.63990298742924,88.78766538952343,89.90583791445397,5637300.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-17,ABBV,AbbVie Inc,15.9436,22.3912,30.0391,37.8839,44.0127,48.5533,52.3326,55.646,57.8427,59.7299,90.72525787353516,91.11789627038247,88.89863265194576,89.36808863174981,6940400.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-18,ABBV,AbbVie Inc,16.0745,22.339,29.9788,37.6185,43.9285,48.3118,51.9906,55.2358,57.3902,59.2521,90.5289306640625,90.99839313138057,89.80340308816608,89.89729558162969,5386600.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-19,ABBV,AbbVie Inc,16.2022,22.6334,30.2574,38.1294,44.4592,48.764,52.4028,55.658,57.8223,59.6939,89.63268280029297,91.07520033041045,89.54732777382814,90.67403105480867,6702400.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-22,ABBV,AbbVie Inc,16.3518,23.0187,30.8389,38.9322,45.4296,49.7331,53.3765,56.6147,58.7527,60.6012,91.38249206542969,91.91170369780497,88.96691268400029,89.33394519261167,10272500.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-23,ABBV,AbbVie Inc,16.684,23.4427,31.2966,39.6022,46.0211,50.3777,54.0877,57.2981,59.4027,61.2189,90.70818328857422,91.84342421900027,90.44358070786296,91.3056815998274,7058600.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-24,ABBV,AbbVie Inc,16.5701,23.3121,31.1712,39.2897,45.6283,50.0612,53.8058,57.0607,59.1859,61.0111,92.77381896972656,93.41399159521532,90.13630436638306,90.47773106907827,7626200.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-25,ABBV,AbbVie Inc,16.0886,22.6276,30.2488,38.122,44.2681,48.6238,52.3347,55.5796,57.719,59.5639,91.61297607421875,93.29449728561818,91.3910477309842,92.59457544511503,6237600.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-02-26,ABBV,AbbVie Inc,19.2159,27.0397,36.1506,45.5398,52.8572,57.6792,61.5847,64.8835,66.9333,68.6562,91.9629135131836,92.67991011357199,89.93143508439765,91.91170179607425,9250000.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-01,ABBV,AbbVie Inc,18.3783,26.3555,35.5286,44.8073,51.9635,56.7719,60.6715,64.0224,66.1271,67.8989,92.53482055664062,93.21766743749903,92.24460558534204,92.63724400707446,4709500.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-02,ABBV,AbbVie Inc,18.0821,25.7629,34.6326,43.6471,50.6558,55.5605,59.4107,62.8698,65.0346,66.8369,92.05680847167969,93.36275939036636,92.02266515530054,92.9103718446432,5487000.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-03,ABBV,AbbVie Inc,17.7629,25.7066,34.617,43.5998,50.6599,55.7832,59.773,63.2269,65.389,67.1907,91.08377838134766,91.4508110196812,90.01682379458437,91.21181423419405,7218700.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-04,ABBV,AbbVie Inc,18.1236,26.0771,35.1661,44.305,51.5169,56.4487,60.3252,63.7253,65.8512,67.63,90.17898559570312,91.97146765357017,89.58148723496562,90.90451327243827,7503700.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-05,ABBV,AbbVie Inc,18.3068,26.2712,35.7309,44.9733,52.4128,57.4805,61.4582,64.9053,67.0634,68.8719,91.0752182006836,91.32275238452112,88.83034865454452,90.48626384399519,7277800.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-08,ABBV,AbbVie Inc,18.2608,26.5523,35.9239,45.2781,52.7875,57.8762,61.8657,65.3453,67.5204,69.3428,90.57160186767578,92.32140922950154,90.30699932978676,91.20323688336464,6049400.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-09,ABBV,AbbVie Inc,18.036,26.4884,35.8104,45.1491,52.6106,57.6215,61.5607,65.0395,67.224,69.0557,91.15203094482422,92.77380261255857,90.85328507470327,90.88742839017016,6857500.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-10,ABBV,AbbVie Inc,18.1504,26.2369,35.4598,44.8045,52.1589,57.1957,61.1594,64.6729,66.8867,68.7453,92.1848373413086,92.49212065341999,91.37395480289706,91.66416320201824,5762600.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-11,ABBV,AbbVie Inc,17.8456,25.8797,34.9466,44.2674,51.559,56.7544,60.8114,64.3921,66.6539,68.5442,92.07389068603516,92.72259421215625,91.62149659227217,92.2958124918371,4671400.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-12,ABBV,AbbVie Inc,18.3396,26.0355,34.9946,44.012,51.0227,56.15,60.1443,63.6272,65.8154,67.6479,92.37263488769531,92.67991824164329,91.64710727894062,92.01413981214671,5341200.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-15,ABBV,AbbVie Inc,18.328,26.1897,35.1621,44.293,51.3122,56.4902,60.5014,63.9563,66.122,67.9364,94.11390686035156,94.1992619020464,92.4921350194608,92.75673760236646,6642200.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-16,ABBV,AbbVie Inc,18.2044,25.9715,34.8998,43.9094,50.9849,55.9815,59.8772,63.3463,65.5314,67.3634,94.60896301269531,94.81382291503942,93.80661785444903,93.84929211664183,5570200.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-17,ABBV,AbbVie Inc,18.1584,25.775,34.6274,43.3125,50.1572,55.3489,59.3481,62.7982,64.9551,66.7525,89.6583023071289,89.70097657077275,87.74632207210699,88.56574217283067,19445600.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
2021-03-18,ABBV,AbbVie Inc,18.408,25.9291,34.7745,43.3835,50.2932,55.4568,59.4189,62.8004,64.9122,66.6851,88.57427215576172,89.61562055750267,88.27552626481277,88.77059460534076,8675100.0,13858.0,9174.0,4071.0,6136.0,38.0,8449.0,8479.0,150565.0,86056.0,13076.0,4854.0,2065.0,279.0,559.0,2474.0,4.52,0.01,1781.0,66.2,44.28,29.38,-10.87,7.48,0.27,9.37,185.81,3.86,10.09,13858.0,4071.0,6136.0,38.0,0.01,1765.13,57.16,86.79,657.07,6.47,0.86,-114.8,11580.0,189133.98,86056.0,21.0,8479.0,266731.98,0.38,7.42,2.84,48.67,137.99,1.36,185.81,-0.82,-151.79,0.84,0.73,-0.03,6.43,56.93,0.97,378.49,6.01,60.93,-260.63
