Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2017-10-24,ABT,Abbott Laboratories,7.98,14.55,21.995,33.535,45.435,56.725,64.775,71.75,76.845,80.765,48.773372650146484,49.38105700369451,48.59723123532127,49.31940801244839,7201000.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-10-25,ABT,Abbott Laboratories,7.975,14.555,22.005,33.55,45.435,56.71,64.745,71.705,76.79,80.71,48.870243072509766,49.21371693074981,48.6060293111397,48.773365141289744,6113200.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-10-26,ABT,Abbott Laboratories,8.005,14.57,22.005,33.535,45.445,56.725,64.76,71.73,76.825,80.74,48.8614387512207,49.046385713881754,48.50915930228792,48.73814077611334,5032600.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-10-27,ABT,Abbott Laboratories,7.985,14.57,22.015,33.555,45.44,56.715,64.75,71.7,76.785,80.695,48.76455307006836,48.98472895055762,48.597220610358754,48.87023991162767,4724300.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-10-30,ABT,Abbott Laboratories,7.96,14.565,22.02,33.565,45.43,54.845,61.575,67.005,71.095,74.285,47.81340408325195,48.711722249207405,47.610842637931306,48.597229828941664,7542500.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-10-31,ABT,Abbott Laboratories,7.99,14.575,22.005,33.535,45.435,54.87,61.61,67.065,71.16,74.36,47.76055908203125,48.033578426113024,47.58441767809519,47.98073499704685,7676200.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-01,ABT,Abbott Laboratories,7.98,14.575,22.015,33.545,45.43,54.86,61.6,67.05,71.145,74.35,47.5579948425293,48.059995630431025,47.21452097287207,47.461116908089025,7641900.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-02,ABT,Abbott Laboratories,8.38,14.99,22.595,34.385,46.74,56.25,63.035,68.47,72.575,75.76,47.88386154174805,48.130460874202385,47.52277314168729,47.602036612901514,6953200.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-03,ABT,Abbott Laboratories,8.505,15.3,23.225,35.325,48.01,57.67,64.495,69.985,74.095,77.265,48.85262680053711,48.879046831855135,47.9719232540172,48.05999226482222,4567100.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-06,ABT,Abbott Laboratories,8.035,14.48,21.975,33.435,45.43,54.715,61.355,66.74,70.815,73.985,48.447505950927734,48.79098319397326,48.447505950927734,48.7205252898764,3133500.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-07,ABT,Abbott Laboratories,8.005,14.47,21.98,33.445,45.425,54.7,61.34,66.725,70.8,73.97,48.5796012878418,48.66767028740006,48.14805512692557,48.57079573173276,4844000.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-08,ABT,Abbott Laboratories,8.04,14.485,21.975,33.425,45.425,54.715,61.36,66.76,70.845,74.02,48.65887451171875,48.74694352897887,48.19210267292833,48.421084133575235,3712600.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-09,ABT,Abbott Laboratories,8.05,14.49,21.98,33.425,45.43,54.72,61.365,66.76,70.84,74.015,48.835018157958984,48.879052668619764,48.359437379739816,48.49154427133997,3644000.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-10,ABT,Abbott Laboratories,8.015,14.435,22.015,33.415,45.595,54.815,61.605,67.035,71.1,74.285,48.262550354003906,48.72051656981276,47.88384758630846,48.64125312169936,5032600.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-13,ABT,Abbott Laboratories,7.98,14.395,21.955,33.315,45.435,54.61,61.375,66.78,70.84,74.01,48.70290756225586,48.7645565444158,48.05118879096009,48.16567783804708,3854500.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-14,ABT,Abbott Laboratories,7.985,14.405,21.96,33.315,45.435,54.61,61.375,66.785,70.845,74.015,48.447505950927734,48.62364735155211,48.22733004005171,48.48273490297617,6180400.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-15,ABT,Abbott Laboratories,7.965,14.395,21.96,33.325,45.425,54.6,61.365,66.77,70.83,74.005,48.288978576660156,48.50915447016756,48.03357373388336,48.24494071026466,4999800.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-16,ABT,Abbott Laboratories,7.965,14.395,21.96,33.32,45.425,54.61,61.38,66.795,70.86,74.045,48.914283752441406,49.1784941875369,48.315404974428716,48.535580896944616,6866900.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-17,ABT,Abbott Laboratories,7.91,14.245,21.815,33.03,45.085,54.2,60.9,66.265,70.33,73.515,48.931888580322266,49.06399209201101,48.63244925036356,48.69409822774177,6284200.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-20,ABT,Abbott Laboratories,7.94,14.35,21.99,33.305,45.42,54.57,61.29,66.66,70.73,73.915,48.69410705566406,49.03758095178859,48.553194601879184,49.01996647511324,3699400.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-21,ABT,Abbott Laboratories,7.95,14.36,22.0,33.31,45.42,54.57,61.29,66.67,70.73,73.92,49.42509078979492,49.60123220202675,48.82621200397752,48.83502092237901,4613000.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-22,ABT,Abbott Laboratories,7.95,14.365,22.0,33.305,45.415,54.565,61.29,66.67,70.73,73.92,49.14326095581055,49.451509236271235,48.940699527882614,49.345822383738486,3552100.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-24,ABT,Abbott Laboratories,7.865,14.405,21.875,33.14,45.41,54.795,61.6,66.86,70.67,73.865,49.43389892578125,49.48673899688187,49.090425025155426,49.18729960871254,2148300.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-27,ABT,Abbott Laboratories,7.85,14.415,21.895,33.16,45.415,54.785,61.575,66.82,70.625,73.82,49.45151138305664,49.77737079346797,49.32821004974902,49.469122499625634,4518300.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-28,ABT,Abbott Laboratories,10.32,17.725,24.52,34.055,44.28,53.525,60.395,65.945,70.245,73.67,49.337005615234375,49.58360149587604,48.9494973228522,49.58360149587604,6841700.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-29,ABT,Abbott Laboratories,10.44,17.995,24.945,34.685,45.08,54.44,61.375,66.94,71.25,74.68,48.94951248168945,49.5836168510847,48.773371072561574,49.3986698833285,7277900.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-11-30,ABT,Abbott Laboratories,10.17,17.845,24.88,34.73,44.9,54.365,61.195,66.665,70.91,74.295,49.645259857177734,49.72452331375169,48.711716212659496,49.028766679337785,10086300.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-12-01,ABT,Abbott Laboratories,10.055,17.67,24.64,34.395,44.46,53.85,60.64,66.085,70.32,73.695,49.30178451538086,49.91827767467438,48.67648579878515,49.583609383694906,5322300.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-12-04,ABT,Abbott Laboratories,9.735,17.405,24.34,34.165,44.27,53.115,59.695,65.02,69.19,72.545,48.183284759521484,49.495534373250806,48.16567028743459,49.442690956990106,4589100.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-12-05,ABT,Abbott Laboratories,9.865,17.245,24.2,34.005,44.0,52.75,59.35,64.69,68.865,72.21,48.253753662109375,48.72052552029641,47.85743634873463,48.12164677111186,4321100.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-12-06,ABT,Abbott Laboratories,9.785,17.245,24.21,34.125,44.075,52.935,59.59,64.955,69.145,72.495,48.139244079589844,48.53556125162821,47.83980481178492,48.34180544316132,7828600.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-12-07,ABT,Abbott Laboratories,9.86,17.29,24.22,34.135,43.98,53.03,59.84,65.32,69.58,72.97,48.165679931640625,48.38585583738712,47.866240565440684,48.22732891648023,4421900.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
2017-12-08,ABT,Abbott Laboratories,9.595,16.96,23.97,34.005,43.94,52.43,58.94,64.23,68.375,71.7,48.12165069580078,48.3065976705869,47.84863469291214,48.139265173344896,5103900.0,6637.0,3076.0,457.0,1105.0,270.0,9675.0,9835.0,71151.0,24031.0,31602.0,1351.0,648.0,255.0,969.0,634.0,2.17,0.16,1740.52,46.35,16.65,6.89,4.44,8.47,4.07,5.5,4.07,1.92,3.83,6637.0,457.0,1105.0,270.0,0.16,1737.44,33.77,43.05,75.6,2.14,58.64,-0.71,170.53,84457.12,24031.0,186.0,9835.0,98839.12,0.43,7.32,3.11,2.11,6.57,0.62,4.07,-0.59,-2.42,2.94,2.41,0.19,5.76,63.57,8.55,42.82,3.76,97.41,118.16
