Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2018-05-02,A,Agilent Technologies Inc,25.42,30.555,54.54,82.685,98.03,119.56,132.265,141.745,149.1,154.21,62.71541976928711,63.61937143182968,62.58219873329778,62.80105408570202,2240500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-03,A,Agilent Technologies Inc,25.415,30.55,54.54,82.685,98.03,119.56,132.265,141.74,149.1,154.2,63.12457275390625,63.23875910490789,61.716310722918614,62.58220029095987,2365900.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-04,A,Agilent Technologies Inc,25.4,30.54,54.54,82.69,98.03,119.565,132.27,141.745,149.1,154.21,63.752567291259766,63.990450005033125,62.36333311397588,62.829581200282455,1330800.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-07,A,Agilent Technologies Inc,25.395,30.53,54.555,82.705,98.03,119.56,132.26,141.73,149.09,154.19,64.1236572265625,64.68506414900145,63.819167674264556,63.90480921751274,1468700.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-08,A,Agilent Technologies Inc,25.395,30.535,54.56,82.715,98.03,119.555,132.245,141.71,149.06,154.16,64.10466003417969,64.17126692829073,63.60034239635945,63.828715112974756,1916100.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-09,A,Agilent Technologies Inc,25.395,30.535,54.57,82.725,98.03,119.54,132.225,141.685,149.03,154.125,64.82781219482422,65.0942470048606,63.89531576831885,64.11416385919803,2108500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-10,A,Agilent Technologies Inc,25.4,30.54,54.58,82.725,98.03,119.525,132.2,141.65,148.985,154.075,65.52245330810547,65.54148074202972,64.81832209917185,64.81832209917185,1844900.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-11,A,Agilent Technologies Inc,25.395,30.535,54.585,82.73,98.03,119.535,132.215,141.675,149.015,154.11,66.0838394165039,66.22657054946278,65.57001895322318,65.83644652962266,1524200.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-14,A,Agilent Technologies Inc,25.385,30.525,54.6,82.745,98.03,119.53,132.205,141.65,148.98,154.07,65.85546112060547,67.03535755446381,65.65564047726212,66.35026131711759,3322600.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-15,A,Agilent Technologies Inc,25.38,30.52,54.6,82.755,98.03,119.52,132.185,141.63,148.955,154.035,59.470680236816406,60.993128198958,57.757925371956546,58.84266999870771,14451200.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-16,A,Agilent Technologies Inc,25.395,30.54,54.63,82.765,98.03,119.485,132.125,141.545,148.855,153.925,58.937828063964844,59.93693850476577,58.661886836216716,59.48020043650112,5872500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-17,A,Agilent Technologies Inc,25.4,30.545,54.64,82.775,98.03,119.475,132.105,141.515,148.82,153.885,60.50785446166992,60.81234408135448,58.76655104615892,58.975889020868024,5211300.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-18,A,Agilent Technologies Inc,25.395,30.54,54.645,82.785,98.03,119.465,132.085,141.49,148.785,153.845,61.20248031616211,61.468907863733214,60.43173881522742,60.54592516116055,4163500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-21,A,Agilent Technologies Inc,25.375,30.52,54.65,82.795,98.03,119.475,132.105,141.51,148.82,153.875,62.37286376953125,62.79153249861183,61.545029135430134,61.611636019120624,4527300.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-22,A,Agilent Technologies Inc,25.375,30.52,54.65,82.795,98.03,119.475,132.105,141.51,148.81,153.87,61.69727325439453,62.69638381671874,61.5545493965821,62.43947361305017,3415500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-23,A,Agilent Technologies Inc,25.375,30.52,54.66,82.805,98.03,119.475,132.1,141.51,148.81,153.865,61.40229797363281,61.84951873215611,61.097808325643356,61.097808325643356,3222400.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-24,A,Agilent Technologies Inc,25.36,30.505,54.65,82.81,98.03,119.49,132.125,141.54,148.84,153.905,61.012184143066406,61.84952899913461,60.96460467845502,61.48794975075205,1525800.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-25,A,Agilent Technologies Inc,25.36,30.505,54.65,82.81,98.03,119.49,132.125,141.54,148.84,153.905,60.08918380737305,61.00265269174271,59.79420789209,60.840890535038234,1742000.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-29,A,Agilent Technologies Inc,25.335,30.48,54.655,82.825,98.03,119.495,132.125,141.54,148.84,153.9,58.85219955444336,59.63245479882416,58.32885815342744,59.59439631187633,3559200.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-30,A,Agilent Technologies Inc,25.29,30.425,54.63,82.825,98.03,119.53,132.19,141.62,148.935,154.015,59.651466369628906,60.00353538985385,58.99491140427778,59.22328040037498,1731500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-05-31,A,Agilent Technologies Inc,25.31,30.45,54.645,82.825,98.03,119.525,132.17,141.595,148.915,153.99,58.918792724609375,59.78468934495759,58.85218585070603,59.613413489262605,2510400.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-01,A,Agilent Technologies Inc,25.31,30.45,54.655,82.835,98.03,119.515,132.155,141.58,148.9,153.97,59.737117767333984,60.16530746299816,59.413597067254706,59.442145466834226,2277900.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-04,A,Agilent Technologies Inc,25.325,30.465,54.69,82.86,98.03,119.485,132.105,141.515,148.81,153.875,60.308048248291016,60.431744690372966,59.71809629302428,60.10822393838276,1958000.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-05,A,Agilent Technologies Inc,25.335,30.475,54.705,82.87,98.03,119.465,132.07,141.465,148.755,153.81,60.44124984741211,60.774284247099054,60.0320912250523,60.384156680407465,1889500.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-06,A,Agilent Technologies Inc,25.325,30.465,54.705,82.87,98.03,119.475,132.085,141.48,148.775,153.835,62.03028869628906,62.03028869628906,60.00352728763062,60.66008216432772,3177600.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-07,A,Agilent Technologies Inc,25.335,30.48,54.725,82.88,98.03,119.45,132.045,141.42,148.7,153.745,62.06837844848633,62.88668853675968,61.65921977454648,62.2396543412892,2977200.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-08,A,Agilent Technologies Inc,25.325,30.465,54.72,82.88,98.03,119.465,132.065,141.455,148.745,153.79,62.54413986206055,63.153119160607666,61.99225010412538,62.182553412569156,3853800.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-11,A,Agilent Technologies Inc,25.32,30.46,54.74,82.9,98.03,119.45,132.045,141.425,148.705,153.745,62.92474365234375,63.514695497387976,62.41091603109985,62.496557597776615,3316700.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-12,A,Agilent Technologies Inc,25.325,30.465,54.75,82.91,98.03,119.44,132.02,141.39,148.665,153.7,63.10554122924805,63.32439657289442,62.448982457914965,62.77250680161752,2007000.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-13,A,Agilent Technologies Inc,25.325,30.465,54.76,82.915,98.03,119.435,132.015,141.39,148.665,153.7,63.0484504699707,63.448091775411406,62.77250558965996,63.37196754782101,4357700.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-14,A,Agilent Technologies Inc,25.335,30.48,54.775,82.92,98.03,119.43,132.0,141.365,148.635,153.675,63.09602355957031,63.229237329933945,62.52510636378248,63.229237329933945,3487900.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-15,A,Agilent Technologies Inc,25.325,30.47,54.765,82.92,98.03,119.44,132.02,141.4,148.68,153.72,62.92474365234375,63.02941264516782,62.03030943130931,62.90571622619644,4113200.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-18,A,Agilent Technologies Inc,25.32,30.455,54.78,82.94,98.03,119.435,132.015,141.39,148.66,153.7,61.82097244262695,62.36334484164124,61.40229646457885,62.30625530267311,2563100.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
2018-06-19,A,Agilent Technologies Inc,25.315,30.45,54.79,82.945,98.03,119.435,132.01,141.375,148.65,153.685,60.44124984741211,61.32617034226639,60.13676021632612,61.107322276588725,4621400.0,1206.0,648.0,237.0,287.0,205.0,3011.0,3011.0,8784.0,2115.0,4613.0,303.0,50.0,48.0,124.0,207.0,0.85,0.63,326.0,53.73,23.8,19.65,18.82,9.69,17.0,3.85,5.28,2.82,3.95,1206.0,237.0,287.0,205.0,0.63,322.0,24.08,31.42,45.81,12.47,427.08,0.77,23.41,21199.61,2115.0,0.0,4.0,3011.0,20307.61,0.56,18.62,10.46,1.87,19.55,0.27,5.28,0.24,1.25,3.32,2.88,0.36,6.6,55.48,8.09,45.24,3.8,96.4,106.63
