Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Free Cash Flow - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-12-03,CVX,Chevron Corp,8.9255,15.0143,22.3541,32.6896,41.4967,48.3585,53.0048,56.5388,59.2011,61.2269,75.14067077636719,76.23681879332665,74.52983625470938,75.79333925620381,8249800.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-04,CVX,Chevron Corp,8.9353,15.0057,22.3165,32.6549,41.43,48.2981,52.9462,56.4831,59.1462,61.1704,78.05257415771484,78.19482110091725,76.0778301068755,76.32885938165359,10791100.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-07,CVX,Chevron Corp,8.9158,14.9758,22.2719,32.5899,41.3803,48.2336,52.8709,56.3956,59.0509,61.0683,75.94395446777344,77.2994947115147,75.20760531419566,76.83091352937596,9398400.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-08,CVX,Chevron Corp,9.0218,15.1605,22.553,33.0384,41.9707,48.9062,53.6003,57.1681,59.8543,61.897,76.59661865234375,77.36643237533669,75.46699971778725,75.59250796745172,7627300.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-09,CVX,Chevron Corp,8.9759,15.0866,22.4452,32.7738,41.5666,48.4337,53.0787,56.6099,59.2684,61.2891,75.67620086669922,77.83502610076803,74.78087236551652,77.14888656139381,11129400.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-10,CVX,Chevron Corp,8.945,14.9959,22.2722,32.5917,41.3475,48.224,52.8687,56.4006,59.0584,61.0767,78.11116027832031,79.12363412908385,75.96069791775263,76.60500352165535,11992100.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-11,CVX,Chevron Corp,9.0247,15.175,22.5821,33.0201,41.9329,48.9056,53.623,57.2076,59.9068,61.9602,77.35807800292969,78.05258691054219,76.16988619391549,77.42502000499996,9584500.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-14,CVX,Chevron Corp,9.0534,15.1938,22.5809,33.0355,41.9307,48.9101,53.6262,57.21,59.9062,61.9551,74.83944702148438,78.40402242961927,74.6720920171964,78.1529994990983,12198400.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-15,CVX,Chevron Corp,8.8584,14.8204,21.9809,32.2703,41.0537,47.9233,52.5657,56.0928,58.7462,60.7616,74.78086853027344,75.70966798378356,74.27880994052947,74.82270249012532,11775300.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-16,CVX,Chevron Corp,9.0418,15.1598,22.514,32.6653,41.2046,47.7558,52.1747,55.5337,58.059,59.9742,74.21188354492188,74.76413912471288,73.50900526234857,74.63862446168827,9892900.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-17,CVX,Chevron Corp,8.9734,15.0407,22.3322,32.3919,40.8744,47.3736,51.7579,55.0898,57.5947,59.4949,73.97757720947266,74.93147823167806,73.2579667704139,74.92310888686865,11748900.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-18,CVX,Chevron Corp,9.0054,15.0755,22.3647,32.4483,40.919,47.4349,51.8256,55.1634,57.6712,59.5716,72.95674896240234,74.22861512144291,72.17856572006026,73.61778688946202,27427600.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-21,CVX,Chevron Corp,9.0087,15.0969,22.4062,32.4847,40.9836,47.5508,51.9764,55.3384,57.8642,59.7789,72.03631591796875,72.66388287390667,69.89422275122851,70.58036236769631,11430500.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-22,CVX,Chevron Corp,9.1177,15.2934,22.7062,32.9175,41.5138,48.2141,52.7271,56.1556,58.731,60.6828,70.5887222290039,71.79365266534913,70.5385189221363,71.49242005626282,8585800.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-23,CVX,Chevron Corp,8.8279,14.7368,21.8096,31.9112,40.4836,47.3349,51.9482,55.453,58.0849,60.0785,71.70160675048828,72.51326090024638,71.12424320397166,71.12424320397166,7223100.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-24,CVX,Chevron Corp,8.9907,15.0413,22.2865,32.4855,41.0988,47.7822,52.2834,55.7009,58.2677,60.2129,71.4003677368164,71.90241989636745,70.96525118364983,71.90241989636745,3335600.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-28,CVX,Chevron Corp,8.8716,14.8076,21.8914,32.0536,40.6509,47.324,51.8158,55.2249,57.7851,59.7244,71.04057312011719,72.48815716924429,70.80628250295955,71.63466900903565,8051900.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-29,CVX,Chevron Corp,8.976,15.0437,22.2946,32.4632,41.0766,47.7413,52.2307,55.6368,58.1942,60.1326,70.79792785644531,71.72672755583528,70.32934652484022,71.34182055002513,7670800.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-30,CVX,Chevron Corp,8.9964,15.0616,22.3014,32.4444,40.9875,47.5451,51.9579,55.3079,57.8219,59.7257,71.4003677368164,72.44631239585588,70.73932994623071,70.79790259177933,7901800.0,23997.0,6532.0,-168.0,3849.0,-209.0,6866.0,6894.0,223063.0,34810.0,131774.0,3537.0,4017.0,1503.0,12.0,-483.0,5.38,-0.11,1853.53,1907.0,27.22,16.04,-0.7,-0.18,13.61,-0.87,2.19,-8.29,-5.0,2.33,23997.0,-168.0,3849.0,-209.0,-0.11,1867.32,15.61,20.86,26.36,-1.02,-8.66,0.33,66.74,134447.29,34810.0,0.0,264.0,6894.0,162627.29,0.43,-14.29,-6.21,1.66,-10.31,0.66,-8.29,-1.35,-14.83,1.26,0.97,0.02,9.21,39.72,7.76,47.18,15.17,24.12,16.66
2020-12-31,CVX,Chevron Corp,9.0833,15.2623,22.6468,32.9455,41.686,48.2739,52.7161,56.0843,58.6149,60.5374,70.6640396118164,71.29160659374708,70.25403097112532,71.04058363133969,8350700.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-04,CVX,Chevron Corp,8.9603,15.0202,22.2375,32.5432,41.3229,47.9926,52.4872,55.8937,58.4524,60.3956,70.88158416748047,71.91915958830687,70.19544465603943,71.24975876813573,9234900.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-05,CVX,Chevron Corp,9.1725,15.4252,22.8794,33.7705,43.158,50.0505,54.7159,58.2434,60.8989,62.9238,72.7977523803711,74.65535122116268,71.3920024238753,71.53424937339251,13414800.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-06,CVX,Chevron Corp,9.3118,15.7317,23.3952,34.1565,43.3897,50.3538,55.0586,58.6173,61.2931,63.33,75.14067077636719,75.96068785679888,73.48389154114047,74.47126360610712,13916800.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-07,CVX,Chevron Corp,9.1412,15.364,22.7691,33.336,42.3438,49.0347,53.5467,56.9609,59.5258,61.4753,75.49212646484375,75.99417878222577,74.73067544939344,75.63437345104603,9286600.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-08,CVX,Chevron Corp,9.2035,15.5153,23.0314,33.4798,42.3633,48.948,53.3877,56.7465,59.2701,61.1874,76.21172332763672,77.34134243319286,75.68456306348754,77.04847916641023,11152100.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-11,CVX,Chevron Corp,9.1588,15.404,22.8192,33.274,42.1392,48.7396,53.1826,56.5433,59.0675,60.9822,76.6468276977539,77.06520558516954,74.11145872144563,74.57167695117879,10635000.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-12,CVX,Chevron Corp,9.1587,15.4294,22.8759,33.3468,42.2641,48.89,53.3528,56.7263,59.2614,61.1867,78.10277557373047,78.58809542181822,76.73886605300744,77.53378781465591,10923900.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-13,CVX,Chevron Corp,9.1287,15.3451,22.7148,33.1327,41.9603,48.5877,53.0435,56.4142,58.9437,60.8619,78.02748107910156,78.25340234406977,76.93133298562336,77.9856407340621,9723300.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-14,CVX,Chevron Corp,9.0495,15.2109,22.5122,32.8246,41.581,48.1564,52.5778,55.9226,58.433,60.3373,79.90180969238281,80.59631853972695,78.4793273835041,78.60484203050872,13950200.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
2021-01-15,CVX,Chevron Corp,9.0935,15.2764,22.5976,32.9629,41.7353,48.3391,52.7739,56.128,58.6438,60.5505,77.05684661865234,78.91444571040685,76.73888167960837,78.83914074482044,10244600.0,24843.0,6970.0,-1131.0,3355.0,-656.0,5596.0,5627.0,239790.0,44315.0,131688.0,2238.0,4486.0,1078.0,-1054.0,-2294.0,6.11,-0.35,1910.91,171.0,28.06,13.5,-4.55,-3.85,13.61,-2.64,1.05,-4.02,-2.33,2.33,24843.0,-1131.0,3355.0,-656.0,-0.35,1925.19,18.48,25.03,33.39,-5.68,-26.98,0.33,66.74,162570.07,44315.0,0.0,1038.0,5627.0,202296.07,0.4,-7.89,-3.12,1.72,-5.36,0.66,-4.02,-1.35,-11.01,1.18,0.92,0.02,7.62,48.01,5.6,65.31,12.15,30.13,12.83
